# Planck lensing noise curves.
# These curves have been low-pass filtered.
#    ell           Noise       Sig+Noise
    2135     1.74955e-06     1.75104e-06
    2136     1.74587e-06     1.74735e-06
    2137     1.74196e-06     1.74344e-06
    2138     1.73876e-06     1.74023e-06
    2139     1.73515e-06     1.73662e-06
    2140     1.73204e-06     1.73350e-06
    2141     1.72933e-06     1.73079e-06
    2142     1.72636e-06     1.72781e-06
    2143     1.72336e-06     1.72481e-06
    2144     1.72030e-06     1.72174e-06
    2145     1.71733e-06     1.71877e-06
    2146     1.71422e-06     1.71566e-06
    2147     1.71109e-06     1.71252e-06
    2148     1.70803e-06     1.70945e-06
    2149     1.70486e-06     1.70628e-06
    2150     1.70233e-06     1.70374e-06
    2151     1.69862e-06     1.70003e-06
    2152     1.69572e-06     1.69713e-06
    2153     1.69219e-06     1.69359e-06
    2154     1.68920e-06     1.69060e-06
    2155     1.68638e-06     1.68778e-06
    2156     1.68359e-06     1.68498e-06
    2157     1.68050e-06     1.68189e-06
    2158     1.67696e-06     1.67834e-06
    2159     1.67420e-06     1.67558e-06
    2160     1.67081e-06     1.67219e-06
    2161     1.66770e-06     1.66907e-06
    2162     1.66503e-06     1.66640e-06
    2163     1.66113e-06     1.66249e-06
    2164     1.65846e-06     1.65981e-06
    2165     1.65574e-06     1.65709e-06
    2166     1.65286e-06     1.65421e-06
    2167     1.64977e-06     1.65112e-06
    2168     1.64667e-06     1.64801e-06
    2169     1.64423e-06     1.64557e-06
    2170     1.64047e-06     1.64180e-06
    2171     1.63855e-06     1.63988e-06
    2172     1.63608e-06     1.63741e-06
    2173     1.63372e-06     1.63504e-06
    2174     1.63098e-06     1.63230e-06
    2175     1.62824e-06     1.62956e-06
    2176     1.62529e-06     1.62660e-06
    2177     1.62315e-06     1.62445e-06
    2178     1.62070e-06     1.62200e-06
    2179     1.61750e-06     1.61880e-06
    2180     1.61557e-06     1.61686e-06
    2181     1.61295e-06     1.61424e-06
    2182     1.60939e-06     1.61067e-06
    2183     1.60752e-06     1.60880e-06
    2184     1.60448e-06     1.60575e-06
    2185     1.60118e-06     1.60245e-06
    2186     1.59851e-06     1.59978e-06
    2187     1.59601e-06     1.59727e-06
    2188     1.59362e-06     1.59488e-06
    2189     1.59071e-06     1.59197e-06
    2190     1.58857e-06     1.58983e-06
    2191     1.58558e-06     1.58683e-06
    2192     1.58264e-06     1.58389e-06
    2193     1.58062e-06     1.58186e-06
    2194     1.57805e-06     1.57928e-06
    2195     1.57549e-06     1.57672e-06
    2196     1.57318e-06     1.57441e-06
    2197     1.57038e-06     1.57160e-06
    2198     1.56806e-06     1.56928e-06
    2199     1.56576e-06     1.56698e-06
    2200     1.56323e-06     1.56444e-06
    2201     1.56046e-06     1.56166e-06
    2202     1.55854e-06     1.55974e-06
    2203     1.55580e-06     1.55700e-06
    2204     1.55378e-06     1.55498e-06
    2205     1.55151e-06     1.55271e-06
    2206     1.54924e-06     1.55043e-06
    2207     1.54674e-06     1.54792e-06
    2208     1.54442e-06     1.54560e-06
    2209     1.54152e-06     1.54269e-06
    2210     1.53908e-06     1.54025e-06
    2211     1.53693e-06     1.53810e-06
    2212     1.53452e-06     1.53568e-06
    2213     1.53121e-06     1.53237e-06
    2214     1.52859e-06     1.52974e-06
    2215     1.52615e-06     1.52731e-06
    2216     1.52368e-06     1.52483e-06
    2217     1.52061e-06     1.52176e-06
    2218     1.51821e-06     1.51935e-06
    2219     1.51566e-06     1.51680e-06
    2220     1.51303e-06     1.51417e-06
    2221     1.51075e-06     1.51188e-06
    2222     1.50836e-06     1.50949e-06
    2223     1.50611e-06     1.50723e-06
    2224     1.50350e-06     1.50462e-06
    2225     1.50146e-06     1.50258e-06
    2226     1.49877e-06     1.49988e-06
    2227     1.49684e-06     1.49795e-06
    2228     1.49394e-06     1.49504e-06
    2229     1.49217e-06     1.49327e-06
    2230     1.48994e-06     1.49103e-06
    2231     1.48714e-06     1.48824e-06
    2232     1.48477e-06     1.48586e-06
    2233     1.48298e-06     1.48406e-06
    2234     1.48039e-06     1.48148e-06
    2235     1.47814e-06     1.47922e-06
    2236     1.47572e-06     1.47679e-06
    2237     1.47386e-06     1.47493e-06
    2238     1.47088e-06     1.47195e-06
    2239     1.46868e-06     1.46974e-06
    2240     1.46609e-06     1.46715e-06
    2241     1.46352e-06     1.46458e-06
    2242     1.46110e-06     1.46215e-06
    2243     1.45891e-06     1.45996e-06
    2244     1.45620e-06     1.45724e-06
    2245     1.45337e-06     1.45441e-06
    2246     1.45072e-06     1.45175e-06
    2247     1.44785e-06     1.44888e-06
    2248     1.44560e-06     1.44663e-06
    2249     1.44326e-06     1.44428e-06
    2250     1.44080e-06     1.44182e-06
    2251     1.43861e-06     1.43963e-06
    2252     1.43592e-06     1.43694e-06
    2253     1.43291e-06     1.43392e-06
    2254     1.43042e-06     1.43143e-06
    2255     1.42768e-06     1.42868e-06
    2256     1.42509e-06     1.42609e-06
    2257     1.42276e-06     1.42375e-06
    2258     1.42037e-06     1.42136e-06
    2259     1.41826e-06     1.41925e-06
    2260     1.41575e-06     1.41674e-06
    2261     1.41344e-06     1.41442e-06
    2262     1.41084e-06     1.41182e-06
    2263     1.40790e-06     1.40888e-06
    2264     1.40563e-06     1.40660e-06
    2265     1.40320e-06     1.40416e-06
    2266     1.40071e-06     1.40167e-06
    2267     1.39851e-06     1.39947e-06
    2268     1.39593e-06     1.39689e-06
    2269     1.39313e-06     1.39409e-06
    2270     1.39042e-06     1.39137e-06
    2271     1.38785e-06     1.38879e-06
    2272     1.38557e-06     1.38652e-06
    2273     1.38302e-06     1.38396e-06
    2274     1.38085e-06     1.38178e-06
    2275     1.37879e-06     1.37972e-06
    2276     1.37661e-06     1.37754e-06
    2277     1.37427e-06     1.37519e-06
    2278     1.37231e-06     1.37323e-06
    2279     1.36933e-06     1.37025e-06
    2280     1.36692e-06     1.36783e-06
    2281     1.36425e-06     1.36517e-06
    2282     1.36138e-06     1.36228e-06
    2283     1.35919e-06     1.36009e-06
    2284     1.35660e-06     1.35750e-06
    2285     1.35440e-06     1.35529e-06
    2286     1.35217e-06     1.35306e-06
    2287     1.34929e-06     1.35019e-06
    2288     1.34709e-06     1.34798e-06
    2289     1.34471e-06     1.34559e-06
    2290     1.34251e-06     1.34340e-06
    2291     1.34004e-06     1.34092e-06
    2292     1.33753e-06     1.33841e-06
    2293     1.33534e-06     1.33621e-06
    2294     1.33268e-06     1.33355e-06
    2295     1.32969e-06     1.33055e-06
    2296     1.32706e-06     1.32793e-06
    2297     1.32389e-06     1.32474e-06
    2298     1.32118e-06     1.32204e-06
    2299     1.31871e-06     1.31956e-06
    2300     1.31604e-06     1.31689e-06
    2301     1.31364e-06     1.31449e-06
    2302     1.31103e-06     1.31187e-06
    2303     1.30780e-06     1.30864e-06
    2304     1.30489e-06     1.30572e-06
    2305     1.30168e-06     1.30251e-06
    2306     1.29920e-06     1.30003e-06
    2307     1.29645e-06     1.29728e-06
    2308     1.29360e-06     1.29442e-06
    2309     1.29089e-06     1.29171e-06
    2310     1.28831e-06     1.28913e-06
    2311     1.28568e-06     1.28649e-06
    2312     1.28313e-06     1.28394e-06
    2313     1.28032e-06     1.28113e-06
    2314     1.27746e-06     1.27826e-06
    2315     1.27475e-06     1.27555e-06
    2316     1.27182e-06     1.27261e-06
    2317     1.26921e-06     1.27001e-06
    2318     1.26615e-06     1.26694e-06
    2319     1.26336e-06     1.26415e-06
    2320     1.26027e-06     1.26106e-06
    2321     1.25691e-06     1.25769e-06
    2322     1.25406e-06     1.25484e-06
    2323     1.25140e-06     1.25218e-06
    2324     1.24861e-06     1.24939e-06
    2325     1.24600e-06     1.24677e-06
    2326     1.24251e-06     1.24328e-06
    2327     1.24006e-06     1.24082e-06
    2328     1.23694e-06     1.23770e-06
    2329     1.23402e-06     1.23477e-06
    2330     1.23080e-06     1.23155e-06
    2331     1.22781e-06     1.22856e-06
    2332     1.22484e-06     1.22558e-06
    2333     1.22208e-06     1.22282e-06
    2334     1.21922e-06     1.21996e-06
    2335     1.21639e-06     1.21713e-06
    2336     1.21346e-06     1.21419e-06
    2337     1.21071e-06     1.21144e-06
    2338     1.20802e-06     1.20875e-06
    2339     1.20531e-06     1.20603e-06
    2340     1.20267e-06     1.20339e-06
    2341     1.20089e-06     1.20161e-06
    2342     1.19765e-06     1.19837e-06
    2343     1.19499e-06     1.19570e-06
    2344     1.19196e-06     1.19267e-06
    2345     1.18908e-06     1.18979e-06
    2346     1.18639e-06     1.18709e-06
    2347     1.18315e-06     1.18385e-06
    2348     1.18041e-06     1.18111e-06
    2349     1.17734e-06     1.17804e-06
    2350     1.17492e-06     1.17562e-06
    2351     1.17182e-06     1.17251e-06
    2352     1.16847e-06     1.16916e-06
    2353     1.16535e-06     1.16603e-06
    2354     1.16249e-06     1.16317e-06
    2355     1.15943e-06     1.16011e-06
    2356     1.15626e-06     1.15694e-06
    2357     1.15346e-06     1.15413e-06
    2358     1.15032e-06     1.15100e-06
    2359     1.14746e-06     1.14813e-06
    2360     1.14425e-06     1.14492e-06
    2361     1.14052e-06     1.14118e-06
    2362     1.13827e-06     1.13893e-06
    2363     1.13534e-06     1.13600e-06
    2364     1.13280e-06     1.13345e-06
    2365     1.12968e-06     1.13033e-06
    2366     1.12681e-06     1.12746e-06
    2367     1.12397e-06     1.12461e-06
    2368     1.12075e-06     1.12139e-06
    2369     1.11761e-06     1.11825e-06
    2370     1.11442e-06     1.11505e-06
    2371     1.11138e-06     1.11201e-06
    2372     1.10839e-06     1.10902e-06
    2373     1.10535e-06     1.10598e-06
    2374     1.10225e-06     1.10287e-06
    2375     1.09899e-06     1.09962e-06
    2376     1.09646e-06     1.09708e-06
    2377     1.09322e-06     1.09383e-06
    2378     1.09076e-06     1.09137e-06
    2379     1.08750e-06     1.08811e-06
    2380     1.08473e-06     1.08534e-06
    2381     1.08196e-06     1.08257e-06
    2382     1.07870e-06     1.07931e-06
    2383     1.07581e-06     1.07641e-06
    2384     1.07267e-06     1.07327e-06
    2385     1.06999e-06     1.07059e-06
    2386     1.06682e-06     1.06741e-06
    2387     1.06387e-06     1.06447e-06
    2388     1.06105e-06     1.06164e-06
    2389     1.05821e-06     1.05880e-06
    2390     1.05526e-06     1.05585e-06
    2391     1.05208e-06     1.05266e-06
    2392     1.04945e-06     1.05002e-06
    2393     1.04657e-06     1.04715e-06
    2394     1.04348e-06     1.04405e-06
    2395     1.04080e-06     1.04137e-06
    2396     1.03765e-06     1.03822e-06
    2397     1.03495e-06     1.03551e-06
    2398     1.03143e-06     1.03200e-06
    2399     1.02888e-06     1.02944e-06
    2400     1.02609e-06     1.02665e-06
    2401     1.02298e-06     1.02354e-06
    2402     1.02019e-06     1.02074e-06
    2403     1.01704e-06     1.01759e-06
    2404     1.01406e-06     1.01461e-06
    2405     1.01071e-06     1.01126e-06
    2406     1.00791e-06     1.00845e-06
    2407     1.00475e-06     1.00529e-06
    2408     1.00199e-06     1.00252e-06
    2409     9.99435e-07     9.99970e-07
    2410     9.96438e-07     9.96969e-07
    2411     9.94145e-07     9.94674e-07
    2412     9.91376e-07     9.91903e-07
    2413     9.88597e-07     9.89121e-07
    2414     9.85971e-07     9.86493e-07
    2415     9.82980e-07     9.83500e-07
    2416     9.79973e-07     9.80490e-07
    2417     9.77121e-07     9.77635e-07
    2418     9.74052e-07     9.74564e-07
    2419     9.70916e-07     9.71426e-07
    2420     9.67843e-07     9.68350e-07
    2421     9.65039e-07     9.65544e-07
    2422     9.62117e-07     9.62620e-07
    2423     9.59481e-07     9.59982e-07
    2424     9.56558e-07     9.57056e-07
    2425     9.53942e-07     9.54437e-07
    2426     9.51000e-07     9.51493e-07
    2427     9.48460e-07     9.48950e-07
    2428     9.45623e-07     9.46111e-07
    2429     9.42368e-07     9.42854e-07
    2430     9.39473e-07     9.39957e-07
    2431     9.36436e-07     9.36918e-07
    2432     9.33487e-07     9.33966e-07
    2433     9.30698e-07     9.31175e-07
    2434     9.27723e-07     9.28197e-07
    2435     9.25173e-07     9.25645e-07
    2436     9.22798e-07     9.23268e-07
    2437     9.20100e-07     9.20567e-07
    2438     9.17606e-07     9.18071e-07
    2439     9.14707e-07     9.15171e-07
    2440     9.12159e-07     9.12620e-07
    2441     9.09005e-07     9.09463e-07
    2442     9.06191e-07     9.06647e-07
    2443     9.03364e-07     9.03818e-07
    2444     9.00564e-07     9.01016e-07
    2445     8.98024e-07     8.98474e-07
    2446     8.95242e-07     8.95689e-07
    2447     8.92179e-07     8.92624e-07
    2448     8.89255e-07     8.89698e-07
    2449     8.86532e-07     8.86973e-07
    2450     8.83538e-07     8.83977e-07
    2451     8.80856e-07     8.81293e-07
    2452     8.77870e-07     8.78304e-07
    2453     8.75155e-07     8.75587e-07
    2454     8.72326e-07     8.72756e-07
    2455     8.69375e-07     8.69803e-07
    2456     8.66415e-07     8.66841e-07
    2457     8.63183e-07     8.63607e-07
    2458     8.60510e-07     8.60931e-07
    2459     8.57609e-07     8.58028e-07
    2460     8.54441e-07     8.54858e-07
    2461     8.52062e-07     8.52477e-07
    2462     8.49260e-07     8.49672e-07
    2463     8.46264e-07     8.46675e-07
    2464     8.43656e-07     8.44065e-07
    2465     8.40518e-07     8.40925e-07
    2466     8.38044e-07     8.38449e-07
    2467     8.35362e-07     8.35765e-07
    2468     8.32647e-07     8.33047e-07
    2469     8.29976e-07     8.30374e-07
    2470     8.27502e-07     8.27898e-07
    2471     8.24682e-07     8.25076e-07
    2472     8.22142e-07     8.22534e-07
    2473     8.19291e-07     8.19681e-07
    2474     8.16808e-07     8.17196e-07
    2475     8.13962e-07     8.14348e-07
    2476     8.10975e-07     8.11359e-07
    2477     8.08514e-07     8.08896e-07
    2478     8.05941e-07     8.06321e-07
    2479     8.03322e-07     8.03700e-07
    2480     8.00788e-07     8.01164e-07
    2481     7.98163e-07     7.98537e-07
    2482     7.95618e-07     7.95990e-07
    2483     7.93036e-07     7.93406e-07
    2484     7.90408e-07     7.90776e-07
    2485     7.87714e-07     7.88080e-07
    2486     7.84979e-07     7.85343e-07
    2487     7.82671e-07     7.83034e-07
    2488     7.80183e-07     7.80544e-07
    2489     7.77583e-07     7.77942e-07
    2490     7.75176e-07     7.75533e-07
    2491     7.72796e-07     7.73150e-07
    2492     7.70089e-07     7.70441e-07
    2493     7.67727e-07     7.68078e-07
    2494     7.65135e-07     7.65484e-07
    2495     7.62760e-07     7.63107e-07
    2496     7.60231e-07     7.60576e-07
    2497     7.57585e-07     7.57929e-07
    2498     7.54902e-07     7.55243e-07
    2499     7.52557e-07     7.52897e-07
    2500     7.49978e-07     7.50316e-07
    2501     7.47381e-07     7.47717e-07
    2502     7.44741e-07     7.45075e-07
    2503     7.42324e-07     7.42656e-07
    2504     7.39847e-07     7.40178e-07
    2505     7.37479e-07     7.37807e-07
    2506     7.34790e-07     7.35117e-07
    2507     7.32310e-07     7.32635e-07
    2508     7.29908e-07     7.30232e-07
    2509     7.27602e-07     7.27923e-07
    2510     7.24995e-07     7.25315e-07
    2511     7.22322e-07     7.22640e-07
    2512     7.19819e-07     7.20136e-07
    2513     7.17101e-07     7.17416e-07
    2514     7.14488e-07     7.14801e-07
    2515     7.12107e-07     7.12418e-07
    2516     7.09826e-07     7.10135e-07
    2517     7.07431e-07     7.07739e-07
    2518     7.04869e-07     7.05174e-07
    2519     7.02260e-07     7.02564e-07
    2520     6.99941e-07     7.00243e-07
    2521     6.97510e-07     6.97811e-07
    2522     6.95024e-07     6.95323e-07
    2523     6.92617e-07     6.92914e-07
    2524     6.89918e-07     6.90213e-07
    2525     6.87394e-07     6.87688e-07
    2526     6.85045e-07     6.85337e-07
    2527     6.82223e-07     6.82513e-07
    2528     6.79660e-07     6.79949e-07
    2529     6.77254e-07     6.77541e-07
    2530     6.74726e-07     6.75012e-07
    2531     6.72280e-07     6.72565e-07
    2532     6.70041e-07     6.70323e-07
    2533     6.67614e-07     6.67895e-07
    2534     6.65201e-07     6.65481e-07
    2535     6.62556e-07     6.62833e-07
    2536     6.60331e-07     6.60607e-07
    2537     6.57913e-07     6.58188e-07
    2538     6.55424e-07     6.55696e-07
    2539     6.53159e-07     6.53430e-07
    2540     6.50510e-07     6.50780e-07
    2541     6.48075e-07     6.48343e-07
    2542     6.45657e-07     6.45923e-07
    2543     6.43404e-07     6.43669e-07
    2544     6.41165e-07     6.41428e-07
    2545     6.39005e-07     6.39267e-07
    2546     6.36737e-07     6.36998e-07
    2547     6.34610e-07     6.34869e-07
    2548     6.32095e-07     6.32352e-07
    2549     6.29887e-07     6.30143e-07
    2550     6.27734e-07     6.27988e-07
    2551     6.25484e-07     6.25737e-07
    2552     6.23338e-07     6.23589e-07
    2553     6.21091e-07     6.21341e-07
    2554     6.18892e-07     6.19140e-07
    2555     6.16657e-07     6.16904e-07
    2556     6.14213e-07     6.14458e-07
    2557     6.11920e-07     6.12164e-07
    2558     6.09896e-07     6.10138e-07
    2559     6.07587e-07     6.07828e-07
    2560     6.05551e-07     6.05791e-07
    2561     6.03394e-07     6.03632e-07
    2562     6.01074e-07     6.01311e-07
    2563     5.98729e-07     5.98964e-07
    2564     5.96520e-07     5.96754e-07
    2565     5.94014e-07     5.94246e-07
    2566     5.91574e-07     5.91805e-07
    2567     5.89061e-07     5.89290e-07
    2568     5.86951e-07     5.87180e-07
    2569     5.84579e-07     5.84805e-07
    2570     5.82193e-07     5.82419e-07
    2571     5.79842e-07     5.80066e-07
    2572     5.77354e-07     5.77576e-07
    2573     5.75066e-07     5.75288e-07
    2574     5.72835e-07     5.73055e-07
    2575     5.70710e-07     5.70928e-07
    2576     5.68446e-07     5.68663e-07
    2577     5.66280e-07     5.66495e-07
    2578     5.64041e-07     5.64255e-07
    2579     5.61717e-07     5.61930e-07
    2580     5.59515e-07     5.59727e-07
    2581     5.57195e-07     5.57406e-07
    2582     5.55225e-07     5.55434e-07
    2583     5.52864e-07     5.53072e-07
    2584     5.50607e-07     5.50813e-07
    2585     5.48639e-07     5.48845e-07
    2586     5.46726e-07     5.46930e-07
    2587     5.44704e-07     5.44907e-07
    2588     5.42660e-07     5.42861e-07
    2589     5.40268e-07     5.40468e-07
    2590     5.38124e-07     5.38323e-07
    2591     5.36020e-07     5.36218e-07
    2592     5.33926e-07     5.34122e-07
    2593     5.31817e-07     5.32012e-07
    2594     5.29748e-07     5.29942e-07
    2595     5.27594e-07     5.27787e-07
    2596     5.25669e-07     5.25860e-07
    2597     5.23474e-07     5.23664e-07
    2598     5.21307e-07     5.21496e-07
    2599     5.19307e-07     5.19495e-07
    2600     5.17129e-07     5.17316e-07
    2601     5.14998e-07     5.15184e-07
    2602     5.12752e-07     5.12936e-07
    2603     5.10660e-07     5.10843e-07
    2604     5.08532e-07     5.08713e-07
    2605     5.06392e-07     5.06572e-07
    2606     5.04116e-07     5.04295e-07
    2607     5.02024e-07     5.02203e-07
    2608     4.99780e-07     4.99957e-07
    2609     4.97737e-07     4.97913e-07
    2610     4.95864e-07     4.96039e-07
    2611     4.93791e-07     4.93964e-07
    2612     4.91796e-07     4.91968e-07
    2613     4.89721e-07     4.89893e-07
    2614     4.87566e-07     4.87736e-07
    2615     4.85397e-07     4.85566e-07
    2616     4.83137e-07     4.83305e-07
    2617     4.81022e-07     4.81188e-07
    2618     4.78811e-07     4.78977e-07
    2619     4.76630e-07     4.76795e-07
    2620     4.74634e-07     4.74798e-07
    2621     4.72623e-07     4.72785e-07
    2622     4.70508e-07     4.70670e-07
    2623     4.68408e-07     4.68568e-07
    2624     4.66484e-07     4.66643e-07
    2625     4.64474e-07     4.64632e-07
    2626     4.62447e-07     4.62605e-07
    2627     4.60338e-07     4.60494e-07
    2628     4.58411e-07     4.58566e-07
    2629     4.56464e-07     4.56618e-07
    2630     4.54123e-07     4.54275e-07
    2631     4.52029e-07     4.52180e-07
    2632     4.49973e-07     4.50123e-07
    2633     4.48035e-07     4.48185e-07
    2634     4.45986e-07     4.46135e-07
    2635     4.44005e-07     4.44153e-07
    2636     4.42009e-07     4.42156e-07
    2637     4.40187e-07     4.40333e-07
    2638     4.38218e-07     4.38363e-07
    2639     4.36143e-07     4.36286e-07
    2640     4.34108e-07     4.34251e-07
    2641     4.32072e-07     4.32214e-07
    2642     4.30188e-07     4.30329e-07
    2643     4.28378e-07     4.28517e-07
    2644     4.26329e-07     4.26468e-07
    2645     4.24212e-07     4.24350e-07
    2646     4.22198e-07     4.22335e-07
    2647     4.20283e-07     4.20419e-07
    2648     4.18225e-07     4.18360e-07
    2649     4.16126e-07     4.16261e-07
    2650     4.14199e-07     4.14332e-07
    2651     4.12222e-07     4.12354e-07
    2652     4.10267e-07     4.10399e-07
    2653     4.08291e-07     4.08422e-07
    2654     4.06370e-07     4.06499e-07
    2655     4.04389e-07     4.04517e-07
    2656     4.02438e-07     4.02566e-07
    2657     4.00410e-07     4.00536e-07
    2658     3.98683e-07     3.98808e-07
    2659     3.96825e-07     3.96950e-07
    2660     3.95022e-07     3.95146e-07
    2661     3.93194e-07     3.93318e-07
    2662     3.91324e-07     3.91446e-07
    2663     3.89411e-07     3.89533e-07
    2664     3.87568e-07     3.87688e-07
    2665     3.85657e-07     3.85777e-07
    2666     3.83884e-07     3.84002e-07
    2667     3.81981e-07     3.82099e-07
    2668     3.80169e-07     3.80286e-07
    2669     3.78401e-07     3.78518e-07
    2670     3.76535e-07     3.76651e-07
    2671     3.74775e-07     3.74890e-07
    2672     3.72953e-07     3.73067e-07
    2673     3.71116e-07     3.71229e-07
    2674     3.69378e-07     3.69490e-07
    2675     3.67500e-07     3.67611e-07
    2676     3.65664e-07     3.65775e-07
    2677     3.63793e-07     3.63903e-07
    2678     3.61920e-07     3.62029e-07
    2679     3.60124e-07     3.60232e-07
    2680     3.58170e-07     3.58278e-07
    2681     3.56308e-07     3.56414e-07
    2682     3.54577e-07     3.54683e-07
    2683     3.52752e-07     3.52857e-07
    2684     3.50922e-07     3.51027e-07
    2685     3.49165e-07     3.49268e-07
    2686     3.47354e-07     3.47456e-07
    2687     3.45618e-07     3.45720e-07
    2688     3.43841e-07     3.43942e-07
    2689     3.42202e-07     3.42302e-07
    2690     3.40490e-07     3.40590e-07
    2691     3.38706e-07     3.38805e-07
    2692     3.36835e-07     3.36933e-07
    2693     3.35079e-07     3.35176e-07
    2694     3.33294e-07     3.33391e-07
    2695     3.31615e-07     3.31711e-07
    2696     3.29961e-07     3.30056e-07
    2697     3.28242e-07     3.28337e-07
    2698     3.26533e-07     3.26626e-07
    2699     3.24873e-07     3.24966e-07
    2700     3.23162e-07     3.23254e-07
    2701     3.21413e-07     3.21505e-07
    2702     3.19712e-07     3.19803e-07
    2703     3.18000e-07     3.18090e-07
    2704     3.16299e-07     3.16388e-07
    2705     3.14745e-07     3.14834e-07
    2706     3.13043e-07     3.13131e-07
    2707     3.11464e-07     3.11551e-07
    2708     3.09845e-07     3.09932e-07
    2709     3.08107e-07     3.08193e-07
    2710     3.06496e-07     3.06581e-07
    2711     3.04925e-07     3.05010e-07
    2712     3.03319e-07     3.03403e-07
    2713     3.01774e-07     3.01857e-07
    2714     3.00146e-07     3.00229e-07
    2715     2.98550e-07     2.98633e-07
    2716     2.96952e-07     2.97034e-07
    2717     2.95300e-07     2.95381e-07
    2718     2.93663e-07     2.93743e-07
    2719     2.92026e-07     2.92106e-07
    2720     2.90508e-07     2.90587e-07
    2721     2.88964e-07     2.89042e-07
    2722     2.87369e-07     2.87447e-07
    2723     2.85827e-07     2.85904e-07
    2724     2.84333e-07     2.84410e-07
    2725     2.82689e-07     2.82765e-07
    2726     2.81080e-07     2.81155e-07
    2727     2.79554e-07     2.79629e-07
    2728     2.77959e-07     2.78033e-07
    2729     2.76412e-07     2.76486e-07
    2730     2.74833e-07     2.74906e-07
    2731     2.73311e-07     2.73383e-07
    2732     2.71869e-07     2.71941e-07
    2733     2.70294e-07     2.70365e-07
    2734     2.68752e-07     2.68822e-07
    2735     2.67300e-07     2.67370e-07
    2736     2.65644e-07     2.65714e-07
    2737     2.64267e-07     2.64336e-07
    2738     2.62749e-07     2.62817e-07
    2739     2.61283e-07     2.61351e-07
    2740     2.59732e-07     2.59799e-07
    2741     2.58325e-07     2.58391e-07
    2742     2.56841e-07     2.56908e-07
    2743     2.55368e-07     2.55434e-07
    2744     2.53918e-07     2.53983e-07
    2745     2.52500e-07     2.52564e-07
    2746     2.51091e-07     2.51155e-07
    2747     2.49610e-07     2.49674e-07
    2748     2.48220e-07     2.48283e-07
    2749     2.46828e-07     2.46891e-07
    2750     2.45408e-07     2.45470e-07
    2751     2.43995e-07     2.44056e-07
    2752     2.42572e-07     2.42633e-07
    2753     2.41131e-07     2.41192e-07
    2754     2.39774e-07     2.39834e-07
    2755     2.38466e-07     2.38526e-07
    2756     2.37173e-07     2.37232e-07
    2757     2.35783e-07     2.35842e-07
    2758     2.34406e-07     2.34464e-07
    2759     2.33075e-07     2.33132e-07
    2760     2.31769e-07     2.31826e-07
    2761     2.30412e-07     2.30468e-07
    2762     2.29074e-07     2.29130e-07
    2763     2.27781e-07     2.27837e-07
    2764     2.26468e-07     2.26523e-07
    2765     2.25182e-07     2.25237e-07
    2766     2.23905e-07     2.23959e-07
    2767     2.22613e-07     2.22667e-07
    2768     2.21334e-07     2.21387e-07
    2769     2.20067e-07     2.20120e-07
    2770     2.18837e-07     2.18890e-07
    2771     2.17494e-07     2.17545e-07
    2772     2.16198e-07     2.16249e-07
    2773     2.14908e-07     2.14959e-07
    2774     2.13646e-07     2.13696e-07
    2775     2.12272e-07     2.12322e-07
    2776     2.10957e-07     2.11007e-07
    2777     2.09723e-07     2.09772e-07
    2778     2.08543e-07     2.08592e-07
    2779     2.07261e-07     2.07309e-07
    2780     2.06020e-07     2.06068e-07
    2781     2.04749e-07     2.04796e-07
    2782     2.03482e-07     2.03529e-07
    2783     2.02260e-07     2.02307e-07
    2784     2.00983e-07     2.01029e-07
    2785     1.99748e-07     1.99793e-07
    2786     1.98537e-07     1.98583e-07
    2787     1.97288e-07     1.97333e-07
    2788     1.96095e-07     1.96140e-07
    2789     1.94875e-07     1.94920e-07
    2790     1.93689e-07     1.93733e-07
    2791     1.92569e-07     1.92613e-07
    2792     1.91383e-07     1.91426e-07
    2793     1.90246e-07     1.90289e-07
    2794     1.89092e-07     1.89135e-07
    2795     1.87966e-07     1.88008e-07
    2796     1.86859e-07     1.86901e-07
    2797     1.85699e-07     1.85740e-07
    2798     1.84529e-07     1.84569e-07
    2799     1.83416e-07     1.83457e-07
    2800     1.82324e-07     1.82364e-07
    2801     1.81218e-07     1.81258e-07
    2802     1.80129e-07     1.80168e-07
    2803     1.79034e-07     1.79073e-07
    2804     1.77941e-07     1.77980e-07
    2805     1.76861e-07     1.76900e-07
    2806     1.75757e-07     1.75795e-07
    2807     1.74655e-07     1.74692e-07
    2808     1.73539e-07     1.73576e-07
    2809     1.72445e-07     1.72482e-07
    2810     1.71339e-07     1.71376e-07
    2811     1.70241e-07     1.70277e-07
    2812     1.69160e-07     1.69196e-07
    2813     1.68103e-07     1.68138e-07
    2814     1.67046e-07     1.67081e-07
    2815     1.65996e-07     1.66031e-07
    2816     1.64954e-07     1.64989e-07
    2817     1.63922e-07     1.63957e-07
    2818     1.62917e-07     1.62951e-07
    2819     1.61855e-07     1.61889e-07
    2820     1.60828e-07     1.60862e-07
    2821     1.59810e-07     1.59844e-07
    2822     1.58764e-07     1.58797e-07
    2823     1.57687e-07     1.57719e-07
    2824     1.56674e-07     1.56706e-07
    2825     1.55688e-07     1.55720e-07
    2826     1.54669e-07     1.54700e-07
    2827     1.53697e-07     1.53728e-07
    2828     1.52735e-07     1.52766e-07
    2829     1.51757e-07     1.51788e-07
    2830     1.50781e-07     1.50812e-07
    2831     1.49823e-07     1.49853e-07
